query_id	subject_id	identity	qcov	scov	evalue	bitscore	best_hit	reciprocal_best_hit	confidence
MBB3331329.1	EHJ92663.1	40.0	15.1	17.6	1.88e-24	107.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331330.1	EHJ92664.1	31.5	66.7	69.0	2.65e-30	117.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331331.1	EHJ94032.1	63.0	96.0	99.3	6.53e-127	360.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331332.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331333.1	EHJ93332.1	72.6	97.8	96.9	7.5e-116	327.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331334.1	EHJ93294.1	55.0	93.7	97.1	1.12e-96	283.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331335.1	EHJ93351.1	55.1	88.4	84.8	1.09e-62	189.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331336.1	EHJ93330.1	76.4	96.5	99.4	1.33e-87	251.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331337.1	EHJ93225.1	61.6	95.8	97.1	3.4899999999999995e-54	164.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331338.1	EHJ93329.1	84.8	95.7	98.7	1.3900000000000002e-144	400.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331339.1	EHJ93328.1	69.6	99.1	98.8	2.4599999999999998e-172	479.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331340.1	EHJ93327.1	71.1	91.0	83.9	0.0	940.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331341.1	EHJ93325.1	61.8	97.5	96.9	8.61e-209	584.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331342.1	EHJ93323.1	62.4	86.2	89.3	1.8e-54	165.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331343.1	EHJ93322.1	81.3	98.4	99.6	5.329999999999999e-137	382.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331344.1	EHJ93321.1	72.9	99.0	100.0	1.12e-221	610.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331345.1	EHJ93320.1	63.2	97.6	97.6	3.3399999999999997e-180	508.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331346.1	EHJ93319.1	70.9	98.1	96.2	9.8e-121	342.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331347.1	EHJ93318.1	88.3	98.1	98.8	7.22e-246	672.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331348.1	EHJ93316.1	58.5	92.7	91.6	1.28e-92	271.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331349.1	EHJ93324.1	64.5	99.1	99.1	6.3e-96	276.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331350.1	EHJ94631.1	28.7	67.2	65.7	6.07e-14	69.3	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331351.1	EHJ94858.1	43.1	94.1	92.3	4.9599999999999995e-89	270.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331352.1	EHJ94857.1	30.4	93.0	90.2	2.8099999999999997e-38	137.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331353.1	EHJ92366.1	38.2	52.6	72.6	3.48e-40	142.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331354.1	EHJ94855.1	34.9	88.0	91.5	2.36e-34	122.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331355.1	EHJ93309.1	78.2	100.0	99.9	0.0	1085.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331356.1	EHJ93308.1	72.8	98.7	99.0	9.010000000000001e-209	576.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331357.1	EHJ93307.1	71.0	97.1	99.0	1.53e-138	391.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331358.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331359.1	EHJ93058.1	69.3	91.5	91.0	3.9099999999999996e-146	410.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331360.1	EHJ93057.1	79.6	100.0	100.0	1.52e-250	682.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331361.1	EHJ91115.1	70.3	96.6	98.0	8.42e-306	838.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331362.1	EHJ93300.1	90.2	99.8	99.1	0.0	1164.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331363.1	EHJ93299.1	83.0	98.2	96.0	2.6e-135	376.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331364.1	EHJ91403.1	80.1	100.0	86.4	4.25e-150	419.0	YES	NO	POSSIBLE_ORTHOLOG
MBB3331365.1	EHJ93247.1	46.6	55.2	98.2	2.6500000000000003e-72	228.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331366.1	EHJ91457.1	87.8	99.6	91.4	7.97e-155	428.0	YES	NO	POSSIBLE_ORTHOLOG
MBB3331367.1	EHJ91458.1	86.5	98.4	98.8	2.9200000000000002e-148	410.0	YES	NO	POSSIBLE_ORTHOLOG
MBB3331368.1	EHJ91460.1	88.1	100.0	94.9	1.96e-178	491.0	YES	NO	POSSIBLE_ORTHOLOG
MBB3331369.1	EHJ91461.1	86.1	96.9	100.0	1.18e-198	544.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331370.1	EHJ94568.1	63.0	99.8	99.0	2.47e-172	484.0	YES	NO	FUNCTION_CONFLICT
MBB3331371.1	EHJ92638.1	33.8	97.7	100.0	5.729999999999999e-42	146.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331372.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331373.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331374.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331375.1	EHJ91148.1	29.8	94.9	96.1	6.149999999999999e-54	180.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331376.1	EHJ91147.1	44.1	97.2	96.4	1.2500000000000001e-73	225.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331377.1	EHJ91146.1	34.6	75.2	77.5	1.17e-49	167.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331378.1	EHJ91145.1	45.0	88.5	95.2	7.649999999999999e-68	207.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331379.1	EHJ91144.1	46.8	92.1	100.0	1.7100000000000002e-72	218.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331380.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331381.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331382.1	EHJ94870.1	27.1	88.9	87.0	9.310000000000001e-21	87.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331383.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331384.1	EHJ92604.1	36.3	94.4	92.3	3.78e-88	275.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331385.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331386.1	EHJ92969.1	54.4	79.2	93.3	1.04e-34	114.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331387.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331388.1	EHJ92672.1	32.6	76.4	78.3	1.46e-16	73.2	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331389.1	EHJ93347.1	77.4	99.1	99.4	7.96e-185	510.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331390.1	EHJ92968.1	89.0	96.5	99.6	0.0	906.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331391.1	EHJ92967.1	55.0	69.0	72.0	1.01e-07	40.4	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331392.1	EHJ91101.1	69.1	99.0	99.4	4.73e-133	377.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331393.1	EHJ91100.1	71.8	98.5	96.5	5.8500000000000006e-185	516.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331394.1	EHJ92962.1	80.6	95.2	95.4	1.99e-257	704.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331395.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331396.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331397.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331398.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331399.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331400.1	EHJ91124.1	31.7	16.9	9.8	7.03e-06	45.1	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331401.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331402.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331403.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331404.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331405.1	EHJ92588.1	33.9	41.5	17.3	1.06e-10	58.5	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331406.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331407.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331408.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331409.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331410.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331411.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331412.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331413.1	EHJ93868.1	29.5	85.9	85.6	1.1399999999999998e-42	151.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331414.1	EHJ92961.1	62.8	94.3	96.5	1.3400000000000001e-70	208.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331415.1	EHJ92648.1	55.1	91.3	93.8	1.06e-108	318.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331416.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331417.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331418.1	EHJ93959.1	57.7	98.8	97.7	3.13e-216	609.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331419.1	EHJ93958.1	71.0	97.2	98.8	0.0	1071.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331420.1	EHJ94034.1	56.0	98.6	98.6	3.54e-87	254.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331421.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331422.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331423.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331424.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331425.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331426.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331427.1	EHJ91407.1	27.7	63.4	82.6	8.1e-59	212.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331428.1	EHJ92960.1	86.0	96.6	90.9	2.28e-141	393.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331429.1	EHJ92959.1	60.4	97.4	99.3	2.01e-211	595.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331430.1	EHJ92958.1	84.9	100.0	97.4	4.19e-194	531.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331431.1	EHJ92957.1	77.0	99.9	99.9	0.0	1187.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331432.1	EHJ93757.1	56.6	97.0	95.5	1.46e-90	264.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331433.1	EHJ92445.1	72.3	100.0	98.1	9.57e-100	284.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331434.1	EHJ93756.1	64.3	98.6	98.3	1.5799999999999998e-159	448.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331435.1	EHJ94754.1	39.5	96.6	91.1	4.5600000000000005e-33	114.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331436.1	EHJ94413.1	39.3	89.9	91.2	1.92e-26	94.4	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331437.1	EHJ93755.1	88.4	100.0	100.0	7.2e-97	272.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331438.1	EHJ93754.1	66.2	94.6	94.8	4.84e-65	192.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331439.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331440.1	EHJ93742.1	80.6	100.0	99.5	0.0	1636.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331441.1	EHJ93740.1	60.7	98.7	91.6	5.44e-61	182.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331442.1	EHJ93739.1	84.3	98.9	97.8	1.21e-230	629.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331443.1	EHJ93738.1	80.3	99.2	99.2	1.9299999999999998e-299	815.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331444.1	EHJ93737.1	68.6	96.4	99.4	7.83e-162	454.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331445.1	EHJ93736.1	73.1	99.7	96.4	1.45e-183	509.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331446.1	EHJ93735.1	60.0	96.8	97.5	9.82e-59	177.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331447.1	EHJ93734.1	62.5	94.1	100.0	6.22e-25	84.7	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331448.1	EHJ93732.1	86.2	81.3	100.0	1.0700000000000001e-80	231.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331449.1	EHJ94468.1	80.2	93.2	88.6	2.2200000000000003e-192	531.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331450.1	EHJ94469.1	82.8	97.3	98.5	4.5099999999999997e-159	439.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331451.1	EHJ94470.1	85.8	99.6	99.2	1.17e-151	420.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331452.1	EHJ93716.1	76.8	93.2	95.8	1.24e-36	114.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331453.1	EHJ93717.1	86.6	89.4	94.8	8.360000000000001e-160	442.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331454.1	EHJ93718.1	73.6	98.0	96.9	4.17e-129	363.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331455.1	EHJ94295.1	64.1	94.3	92.2	1.2400000000000001e-169	476.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331456.1	EHJ94850.1	88.0	92.2	100.0	9.129999999999999e-168	462.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331457.1	EHJ94851.1	88.5	97.3	97.6	3.47e-184	505.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331458.1	EHJ94852.1	84.1	100.0	100.0	1.2800000000000001e-273	743.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331459.1	EHJ94853.1	75.3	92.8	90.5	3.4e-187	521.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331460.1	EHJ94178.1	29.6	98.7	96.3	9.16e-22	87.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331461.1	EHJ92493.1	29.2	81.1	83.9	2.2e-22	95.1	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331462.1	EHJ93936.1	69.5	100.0	100.0	1.29e-107	305.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331463.1	EHJ93937.1	91.1	82.7	99.6	3.66e-145	403.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331464.1	EHJ93938.1	83.9	99.3	96.4	5.23e-159	440.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331465.1	EHJ93939.1	80.4	99.6	99.6	3.55e-152	423.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331466.1	EHJ93940.1	79.8	100.0	100.0	3.1399999999999996e-191	525.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331467.1	EHJ93641.1	69.4	97.5	96.7	2.84e-215	597.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331468.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331469.1	EHJ93688.1	78.1	98.6	98.8	0.0	918.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331470.1	EHJ93687.1	74.6	94.7	97.9	3.99e-129	362.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331471.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331472.1	EHJ93680.1	80.7	94.9	91.6	6.71e-234	642.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331473.1	EHJ93679.1	85.3	100.0	100.0	5.04e-299	811.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331474.1	EHJ93678.1	90.0	100.0	8.8	1.49e-18	72.8	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331475.1	EHJ92885.1	74.2	99.2	98.5	5.89e-65	191.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331476.1	EHJ92880.1	80.3	99.4	99.4	7.59e-85	244.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331477.1	EHJ92332.1	27.7	97.5	97.2	1.67e-95	323.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331478.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331479.1	EHJ93592.1	39.3	99.2	98.5	2.83e-98	295.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331480.1	EHJ93246.1	33.2	78.5	74.4	1.18e-27	104.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331481.1	EHJ94492.1	41.1	93.9	95.0	9.309999999999999e-95	288.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331482.1	EHJ94493.1	29.1	68.7	81.1	7.97e-09	49.7	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331483.1	EHJ94838.1	37.2	91.4	91.1	3.95e-57	184.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331484.1	EHJ92885.1	35.8	88.9	96.3	8.64e-10	50.8	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331485.1	EHJ94814.1	28.4	88.7	86.8	1.2000000000000002e-21	86.3	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331486.1	EHJ92442.1	82.4	95.1	96.3	1.86e-167	464.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331487.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331488.1	EHJ92443.1	84.9	99.8	100.0	0.0	918.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331489.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331490.1	EHJ93409.1	73.1	98.8	98.8	4.33e-175	486.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331491.1	EHJ92447.1	71.4	97.3	98.6	2.43e-149	417.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331492.1	EHJ92448.1	67.6	95.6	99.5	2.83e-190	528.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331493.1	EHJ92449.1	75.1	92.3	92.6	7.269999999999999e-165	458.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331494.1	EHJ92455.1	71.6	98.4	97.8	3.48e-147	413.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331495.1	EHJ92456.1	83.1	99.4	96.5	2.92e-226	617.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331496.1	EHJ94592.1	69.7	54.1	71.7	2.1300000000000002e-129	375.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331497.1	EHJ94590.1	52.3	89.9	94.7	1.9599999999999998e-34	112.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331498.1	EHJ91449.1	41.2	83.5	86.5	1.27e-46	154.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331499.1	EHJ92454.1	72.1	94.5	96.6	1.68e-91	261.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331500.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331501.1	EHJ92460.1	62.5	97.0	99.4	5.23e-147	414.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331502.1	EHJ92461.1	89.8	100.0	100.0	4.99e-167	459.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331503.1	EHJ92462.1	83.2	99.6	99.6	9.05e-138	383.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331504.1	EHJ92463.1	89.2	99.6	96.8	2.3899999999999998e-150	416.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331505.1	EHJ92464.1	79.3	100.0	99.6	1.73e-151	419.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331506.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331507.1	EHJ92464.1	54.8	91.6	92.6	4.63e-99	287.0	YES	NO	POSSIBLE_ORTHOLOG
MBB3331508.1	EHJ91652.1	43.2	99.2	96.1	6.05e-90	273.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331509.1	EHJ92788.1	39.3	93.4	98.6	1.63e-124	385.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331510.1	EHJ92465.1	69.2	94.4	94.8	4.38e-125	353.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331511.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331512.1	EHJ91998.1	24.8	47.9	62.0	2.76e-11	61.6	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331513.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331514.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331515.1	EHJ92467.1	80.1	98.1	97.6	1.07e-220	605.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331516.1	EHJ92468.1	91.1	90.8	96.3	1.28e-94	268.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331517.1	EHJ93587.1	84.9	98.1	98.4	0.0	1079.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331518.1	EHJ93588.1	58.7	80.8	81.2	8.03e-51	157.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331519.1	EHJ93589.1	81.1	96.2	99.7	1.1699999999999999e-180	498.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331520.1	EHJ93044.1	28.3	52.8	57.8	3.37e-07	48.5	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331521.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331522.1	EHJ94710.1	71.8	98.1	100.0	7.45e-237	654.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331523.1	EHJ92470.1	81.1	89.8	93.0	6.200000000000001e-26	86.7	YES	YES	PROBABLE_ORTHOLOG
MBB3331524.1	EHJ91673.1	33.3	67.6	92.2	2.54e-28	104.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331525.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331526.1	EHJ94789.1	28.1	22.0	20.5	2.57e-12	67.8	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331527.1	EHJ92472.1	86.7	98.8	99.1	0.0	934.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331528.1	EHJ91170.1	28.8	91.7	90.8	1.25e-07	43.9	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331529.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331530.1	EHJ92575.1	76.3	96.8	99.1	3.4199999999999994e-228	631.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331531.1	EHJ92577.1	55.6	98.7	97.0	4.63e-88	256.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331532.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331533.1	EHJ92576.1	83.9	99.0	91.9	2.1400000000000002e-123	344.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331534.1	EHJ92934.1	29.5	35.9	62.2	4.4e-26	111.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331535.1	EHJ92578.1	91.8	99.8	99.8	0.0	917.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331536.1	EHJ92514.1	33.1	95.8	92.7	2.9599999999999997e-40	140.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3331537.1	EHJ94615.1	82.8	98.3	100.0	0.0	1246.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3331538.1	EHJ93599.1	49.7	99.2	99.4	1.04e-151	439.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331539.1	EHJ93453.1	80.3	98.3	97.9	8.28e-155	431.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331540.1	EHJ93454.1	52.6	93.2	100.0	1.11e-76	232.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331541.1	EHJ91208.1	36.5	96.7	99.8	8.149999999999999e-82	254.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331542.1	EHJ94493.1	28.0	78.9	76.8	2.82e-09	50.8	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331543.1	EHJ94838.1	30.9	74.0	74.5	9.43e-34	123.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331544.1	EHJ94814.1	81.1	100.0	100.0	2.81e-122	343.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331545.1	EHJ92981.1	39.4	99.8	100.0	4.05e-112	334.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331546.1	EHJ94813.1	89.0	100.0	100.0	2.8e-207	567.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331547.1	EHJ94812.1	75.0	99.4	99.4	5.9899999999999996e-93	265.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331548.1	EHJ94811.1	93.2	100.0	100.0	1.23e-289	785.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331549.1	EHJ94810.1	79.1	100.0	100.0	7.39e-262	715.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3331550.1	EHJ94809.1	84.1	100.0	99.6	9.02e-315	853.0	YES	YES	PROBABLE_ORTHOLOG
MBB3331551.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331552.1	EHJ92320.1	25.2	82.6	82.0	4.0600000000000004e-32	129.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331553.1	EHJ94535.1	50.5	89.1	93.6	1.2700000000000001e-64	197.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331554.1	EHJ92492.1	48.0	90.4	99.1	7.14e-74	221.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3331555.1	EHJ94870.1	42.8	97.7	97.7	4.890000000000001e-75	229.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3331556.1	EHJ93095.1	33.7	79.1	81.6	1.28e-42	147.0	YES	NO	NO_RELIABLE_ORTHOLOG
